ComID,GeogName,Year,DataGroup1,DataGroup2,All Cancers,Head and Neck,Lip,Tongue,"Mouth, Other",Pharynx and Tonsil,Paranasal Sinuses,Larynx,Gastro - Intestinal,Esophagus,Stomach,Small Bowel,Colon and Rectum,Liver and Biliary Tract,Pancreas,Peritoneum and GI Unspecified,Respiratory,"Lung,Trachea and Bronchus","Mediastinum, Pleura",Breast,Skin and Melanoma,Melanoma of Skin,Other Skin,Gynecological,Cervix,Body of Uterus,Ovary,Other Female Genital,Genito - Urinary,Testis,Penis and Male Genital Unspecified,Bladder,"Kidney, Ureter and Other Urinary",Lymphomas,Non-Hodgkins Lymphoma,Hodgkins Lymphoma,Hematologic,Multiple Myeloma,Leukemia,Miscellaneous Proliferative,Other,Eye and Lacrimal Gland,Brain,"Meninges, Spinal Cord and other CNS",Thyroid,Other Endocrine,Bone and Connective Tissue,Other and Ill Defined Sites,Unknown Primary,Prostate
cnt1213,Guysborough County,2004-2008,Male,0-19,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,0-19,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,0-19,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,0-19,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,5,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,0-19,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,5,,,,,,,,,
dha2,South West Health,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,5,,,,0,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,0,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,0-19,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,5,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,0-19,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,0-19,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,5,,,,5,,,,,,,,,
dha9,Capital Health,2004-2008,Male,0-19,35,0,,,,,,,0,,,,,,,,0,,,0,5,,,0,,,,,0,,,,,5,,,15,,,,10,,,,,,,,,
pro9012,Nova Scotia,2004-2008,Male,0-19,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,5,0,0,5,20,5,10,25,0,20,0,25,0,5,0,0,5,10,0,0,0
cnt1201,Shelburne County,2004-2008,Male,20-34,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
cnt1202,Yarmouth County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
cnt1203,Digby County,2004-2008,Male,20-34,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
cnt1204,Queens County,2004-2008,Male,20-34,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1205,Annapolis County,2004-2008,Male,20-34,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1206,Lunenburg County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
cnt1207,Kings County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
cnt1208,Hants County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,0,,,,,,,,,
cnt1209,Halifax County,2004-2008,Male,20-34,95,0,,,,,,,10,,,,,,,,0,,,0,10,,,0,,,,,30,,,,,15,,,5,,,,25,,,,,,,,,
cnt1210,Colchester County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,5,,,,,,,,,
cnt1211,Cumberland County,2004-2008,Male,20-34,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1212,Pictou County,2004-2008,Male,20-34,15,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
cnt1213,Guysborough County,2004-2008,Male,20-34,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,20-34,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,20-34,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,20-34,20,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,10,,,,,5,,,0,,,,5,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,20-34,0,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
dha2,South West Health,2004-2008,Male,20-34,20,0,,,,,,,5,,,,,,,,0,,,0,0,,,0,,,,,10,,,,,0,,,0,,,,5,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,20-34,15,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,20-34,15,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,5,,,0,,,,5,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,20-34,5,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,20-34,15,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,20-34,10,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,20-34,20,0,,,,,,,0,,,,,,,,0,,,0,0,,,0,,,,,10,,,,,5,,,0,,,,5,,,,,,,,,
dha9,Capital Health,2004-2008,Male,20-34,100,5,,,,,,,10,,,,,,,,0,,,0,10,,,0,,,,,35,,,,,15,,,5,,,,25,,,,,,,,,
pro9012,Nova Scotia,2004-2008,Male,20-34,210,5,0,5,0,0,0,0,20,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,75,70,0,0,5,35,10,25,10,0,10,0,50,0,15,0,15,0,15,0,0,0
cnt1201,Shelburne County,2004-2008,Male,35-64,30,0,,,,,,,5,,,,,,,,5,,,0,0,,,0,,,,,10,,,,,0,,,0,,,,0,,,,,,,,,
cnt1202,Yarmouth County,2004-2008,Male,35-64,60,5,,,,,,,15,,,,,,,,5,,,0,5,,,0,,,,,15,,,,,5,,,5,,,,5,,,,,,,,,
cnt1203,Digby County,2004-2008,Male,35-64,35,0,,,,,,,5,,,,,,,,0,,,0,0,,,0,,,,,10,,,,,5,,,5,,,,5,,,,,,,,,
cnt1204,Queens County,2004-2008,Male,35-64,30,0,,,,,,,5,,,,,,,,0,,,0,5,,,0,,,,,10,,,,,0,,,5,,,,5,,,,,,,,,
cnt1205,Annapolis County,2004-2008,Male,35-64,50,5,,,,,,,5,,,,,,,,5,,,0,5,,,0,,,,,15,,,,,5,,,0,,,,5,,,,,,,,,
cnt1206,Lunenburg County,2004-2008,Male,35-64,110,5,,,,,,,20,,,,,,,,15,,,0,10,,,0,,,,,30,,,,,10,,,10,,,,10,,,,,,,,,
cnt1207,Kings County,2004-2008,Male,35-64,110,5,,,,,,,30,,,,,,,,10,,,0,5,,,0,,,,,30,,,,,10,,,5,,,,5,,,,,,,,,
cnt1208,Hants County,2004-2008,Male,35-64,100,10,,,,,,,20,,,,,,,,15,,,0,10,,,0,,,,,25,,,,,10,,,5,,,,10,,,,,,,,,
cnt1209,Halifax County,2004-2008,Male,35-64,785,45,,,,,,,160,,,,,,,,55,,,5,65,,,0,,,,,270,,,,,65,,,30,,,,85,,,,,,,,,
cnt1210,Colchester County,2004-2008,Male,35-64,65,5,,,,,,,20,,,,,,,,10,,,0,10,,,0,,,,,10,,,,,5,,,0,,,,5,,,,,,,,,
cnt1211,Cumberland County,2004-2008,Male,35-64,60,5,,,,,,,10,,,,,,,,5,,,0,5,,,0,,,,,25,,,,,5,,,5,,,,5,,,,,,,,,
cnt1212,Pictou County,2004-2008,Male,35-64,90,5,,,,,,,15,,,,,,,,10,,,0,10,,,0,,,,,30,,,,,10,,,5,,,,10,,,,,,,,,
cnt1213,Guysborough County,2004-2008,Male,35-64,25,5,,,,,,,5,,,,,,,,5,,,0,0,,,0,,,,,5,,,,,5,,,0,,,,0,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,35-64,25,0,,,,,,,5,,,,,,,,0,,,0,0,,,0,,,,,10,,,,,5,,,5,,,,5,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,35-64,45,0,,,,,,,10,,,,,,,,5,,,0,5,,,0,,,,,15,,,,,5,,,0,,,,5,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,35-64,15,5,,,,,,,5,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,35-64,205,20,,,,,,,50,,,,,,,,30,,,0,10,,,0,,,,,55,,,,,15,,,5,,,,20,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,35-64,15,0,,,,,,,10,,,,,,,,0,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,0,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,35-64,140,10,,,,,,,25,,,,,,,,20,,,0,15,,,0,,,,,40,,,,,10,,,10,,,,15,,,,,,,,,
dha2,South West Health,2004-2008,Male,35-64,120,5,,,,,,,25,,,,,,,,10,,,0,10,,,0,,,,,35,,,,,10,,,10,,,,15,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,35-64,160,10,,,,,,,35,,,,,,,,15,,,0,10,,,0,,,,,45,,,,,20,,,10,,,,15,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,35-64,125,10,,,,,,,30,,,,,,,,15,,,0,15,,,0,,,,,30,,,,,10,,,5,,,,10,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,35-64,60,5,,,,,,,10,,,,,,,,5,,,0,5,,,0,,,,,25,,,,,5,,,5,,,,5,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,35-64,90,5,,,,,,,15,,,,,,,,10,,,0,10,,,0,,,,,30,,,,,10,,,5,,,,10,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,35-64,85,5,,,,,,,15,,,,,,,,10,,,0,5,,,0,,,,,30,,,,,10,,,5,,,,5,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,35-64,250,25,,,,,,,65,,,,,,,,35,,,0,15,,,0,,,,,60,,,,,20,,,5,,,,25,,,,,,,,,
dha9,Capital Health,2004-2008,Male,35-64,825,50,,,,,,,165,,,,,,,,65,,,5,70,,,0,,,,,280,,,,,65,,,35,,,,90,,,,,,,,,
pro9012,Nova Scotia,2004-2008,Male,35-64,1855,125,10,20,25,45,5,25,390,25,50,10,240,30,35,0,180,175,5,5,145,0,0,0,0,0,0,0,570,55,5,35,135,165,140,25,90,10,60,20,185,5,55,5,45,0,20,10,45,340
cnt1201,Shelburne County,2004-2008,Male,65-74,70,5,,,,,,,10,,,,,,,,10,,,0,0,,,0,,,,,40,,,,,0,,,0,,,,5,,,,,,,,,
cnt1202,Yarmouth County,2004-2008,Male,65-74,110,5,,,,,,,20,,,,,,,,20,,,0,0,,,0,,,,,40,,,,,5,,,5,,,,5,,,,,,,,,
cnt1203,Digby County,2004-2008,Male,65-74,90,5,,,,,,,20,,,,,,,,20,,,0,0,,,0,,,,,30,,,,,0,,,5,,,,5,,,,,,,,,
cnt1204,Queens County,2004-2008,Male,65-74,60,5,,,,,,,15,,,,,,,,10,,,0,0,,,0,,,,,20,,,,,0,,,0,,,,5,,,,,,,,,
cnt1205,Annapolis County,2004-2008,Male,65-74,95,5,,,,,,,15,,,,,,,,15,,,0,10,,,0,,,,,40,,,,,0,,,0,,,,5,,,,,,,,,
cnt1206,Lunenburg County,2004-2008,Male,65-74,230,10,,,,,,,45,,,,,,,,25,,,0,10,,,0,,,,,110,,,,,5,,,10,,,,10,,,,,,,,,
cnt1207,Kings County,2004-2008,Male,65-74,195,15,,,,,,,40,,,,,,,,25,,,0,10,,,0,,,,,80,,,,,10,,,5,,,,15,,,,,,,,,
cnt1208,Hants County,2004-2008,Male,65-74,145,5,,,,,,,40,,,,,,,,25,,,0,5,,,0,,,,,45,,,,,10,,,5,,,,15,,,,,,,,,
cnt1209,Halifax County,2004-2008,Male,65-74,1320,65,,,,,,,260,,,,,,,,155,,,5,65,,,0,,,,,605,,,,,45,,,55,,,,70,,,,,,,,,
cnt1210,Colchester County,2004-2008,Male,65-74,175,10,,,,,,,45,,,,,,,,30,,,0,10,,,0,,,,,55,,,,,5,,,10,,,,10,,,,,,,,,
cnt1211,Cumberland County,2004-2008,Male,65-74,145,5,,,,,,,35,,,,,,,,35,,,0,0,,,0,,,,,50,,,,,5,,,5,,,,10,,,,,,,,,
cnt1212,Pictou County,2004-2008,Male,65-74,235,5,,,,,,,45,,,,,,,,35,,,0,5,,,0,,,,,115,,,,,10,,,10,,,,10,,,,,,,,,
cnt1213,Guysborough County,2004-2008,Male,65-74,50,5,,,,,,,20,,,,,,,,10,,,0,0,,,0,,,,,15,,,,,5,,,0,,,,5,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,65-74,70,5,,,,,,,5,,,,,,,,15,,,0,5,,,0,,,,,30,,,,,5,,,5,,,,0,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,65-74,95,5,,,,,,,25,,,,,,,,15,,,0,5,,,0,,,,,25,,,,,5,,,5,,,,10,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,65-74,50,0,,,,,,,5,,,,,,,,10,,,0,5,,,0,,,,,20,,,,,0,,,0,,,,5,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,65-74,485,30,,,,,,,130,,,,,,,,80,,,0,10,,,0,,,,,160,,,,,20,,,25,,,,25,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,65-74,35,5,,,,,,,15,,,,,,,,5,,,0,0,,,0,,,,,5,,,,,0,,,0,,,,5,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,65-74,290,15,,,,,,,60,,,,,,,,35,,,0,15,,,0,,,,,125,,,,,10,,,10,,,,15,,,,,,,,,
dha2,South West Health,2004-2008,Male,65-74,265,15,,,,,,,50,,,,,,,,45,,,0,5,,,0,,,,,115,,,,,10,,,10,,,,15,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,65-74,290,20,,,,,,,55,,,,,,,,40,,,0,20,,,0,,,,,120,,,,,10,,,10,,,,15,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,65-74,240,15,,,,,,,60,,,,,,,,40,,,0,10,,,0,,,,,80,,,,,10,,,10,,,,20,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,65-74,145,5,,,,,,,35,,,,,,,,35,,,0,0,,,0,,,,,50,,,,,5,,,5,,,,10,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,65-74,235,5,,,,,,,45,,,,,,,,35,,,0,5,,,0,,,,,115,,,,,10,,,10,,,,10,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,65-74,200,10,,,,,,,45,,,,,,,,35,,,0,10,,,0,,,,,75,,,,,10,,,5,,,,10,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,65-74,580,40,,,,,,,155,,,,,,,,100,,,0,15,,,0,,,,,180,,,,,25,,,30,,,,35,,,,,,,,,
dha9,Capital Health,2004-2008,Male,65-74,1400,65,,,,,,,285,,,,,,,,165,,,5,65,,,0,,,,,625,,,,,50,,,55,,,,80,,,,,,,,,
cnt1201,Shelburne County,2004-2008,Male,75+,185,0,,,,,,,50,,,,,,,,40,,,0,0,,,0,,,,,70,,,,,5,,,5,,,,10,,,,,,,,,
cnt1202,Yarmouth County,2004-2008,Male,75+,315,10,,,,,,,60,,,,,,,,60,,,5,5,,,0,,,,,125,,,,,15,,,20,,,,20,,,,,,,,,
cnt1203,Digby County,2004-2008,Male,75+,230,10,,,,,,,65,,,,,,,,45,,,0,5,,,0,,,,,85,,,,,5,,,10,,,,10,,,,,,,,,
cnt1204,Queens County,2004-2008,Male,75+,170,5,,,,,,,45,,,,,,,,30,,,0,10,,,0,,,,,55,,,,,5,,,10,,,,10,,,,,,,,,
cnt1205,Annapolis County,2004-2008,Male,75+,285,10,,,,,,,65,,,,,,,,55,,,0,5,,,0,,,,,120,,,,,5,,,10,,,,15,,,,,,,,,
cnt1206,Lunenburg County,2004-2008,Male,75+,550,10,,,,,,,125,,,,,,,,100,,,0,20,,,0,,,,,220,,,,,15,,,25,,,,35,,,,,,,,,
cnt1207,Kings County,2004-2008,Male,75+,575,20,,,,,,,120,,,,,,,,105,,,0,20,,,0,,,,,220,,,,,25,,,30,,,,30,,,,,,,,,
cnt1208,Hants County,2004-2008,Male,75+,365,10,,,,,,,95,,,,,,,,80,,,0,10,,,0,,,,,130,,,,,10,,,20,,,,15,,,,,,,,,
cnt1209,Halifax County,2004-2008,Male,75+,2790,90,,,,,,,640,,,,,,,,515,,,5,105,,,0,,,,,1030,,,,,85,,,150,,,,165,,,,,,,,,
cnt1210,Colchester County,2004-2008,Male,75+,455,10,,,,,,,130,,,,,,,,90,,,5,10,,,0,,,,,145,,,,,20,,,25,,,,25,,,,,,,,,
cnt1211,Cumberland County,2004-2008,Male,75+,425,15,,,,,,,95,,,,,,,,105,,,0,10,,,0,,,,,145,,,,,20,,,20,,,,25,,,,,,,,,
cnt1212,Pictou County,2004-2008,Male,75+,550,20,,,,,,,115,,,,,,,,100,,,0,25,,,0,,,,,225,,,,,10,,,25,,,,30,,,,,,,,,
cnt1213,Guysborough County,2004-2008,Male,75+,140,0,,,,,,,45,,,,,,,,30,,,0,5,,,0,,,,,45,,,,,5,,,5,,,,10,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,75+,155,10,,,,,,,45,,,,,,,,25,,,0,5,,,0,,,,,60,,,,,0,,,5,,,,10,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,75+,215,10,,,,,,,55,,,,,,,,55,,,0,5,,,0,,,,,75,,,,,5,,,5,,,,10,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,75+,120,0,,,,,,,30,,,,,,,,20,,,0,0,,,0,,,,,55,,,,,5,,,0,,,,5,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,75+,1200,35,,,,,,,310,,,,,,,,255,,,5,20,,,0,,,,,390,,,,,50,,,55,,,,85,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,75+,100,5,,,,,,,35,,,,,,,,15,,,0,5,,,0,,,,,30,,,,,5,,,5,,,,0,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,75+,720,15,,,,,,,170,,,,,,,,130,,,0,30,,,0,,,,,275,,,,,20,,,30,,,,45,,,,,,,,,
dha2,South West Health,2004-2008,Male,75+,730,20,,,,,,,175,,,,,,,,145,,,5,10,,,0,,,,,280,,,,,25,,,35,,,,40,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,75+,855,30,,,,,,,190,,,,,,,,160,,,0,25,,,0,,,,,340,,,,,30,,,40,,,,45,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,75+,615,15,,,,,,,180,,,,,,,,120,,,5,10,,,0,,,,,200,,,,,25,,,35,,,,30,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,75+,425,15,,,,,,,95,,,,,,,,105,,,0,10,,,0,,,,,145,,,,,20,,,20,,,,25,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,75+,550,20,,,,,,,115,,,,,,,,100,,,0,25,,,0,,,,,225,,,,,10,,,25,,,,30,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,75+,500,15,,,,,,,145,,,,,,,,90,,,0,10,,,0,,,,,190,,,,,10,,,15,,,,25,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,75+,1430,45,,,,,,,375,,,,,,,,305,,,5,25,,,0,,,,,465,,,,,55,,,60,,,,90,,,,,,,,,
dha9,Capital Health,2004-2008,Male,75+,3000,95,,,,,,,685,,,,,,,,560,,,5,110,,,0,,,,,1110,,,,,90,,,165,,,,175,,,,,,,,,
pro9012,Nova Scotia,2004-2008,Male,75+,8825,265,25,45,35,60,10,95,2130,130,195,30,1415,145,210,10,1720,1680,40,25,250,0,0,0,0,0,0,0,3230,5,15,400,335,280,275,5,420,110,190,115,505,10,65,0,50,0,30,35,310,2470
cnt1201,Shelburne County,2004-2008,Male,Total,285,10,,,,,,,65,,,,,,,,50,,,0,5,,,0,,,,,125,,,,,5,,,5,,,,15,,,,,,,,,
cnt1202,Yarmouth County,2004-2008,Male,Total,500,20,,,,,,,100,,,,,,,,85,,,5,15,,,0,,,,,185,,,,,30,,,30,,,,35,,,,,,,,,
cnt1203,Digby County,2004-2008,Male,Total,355,15,,,,,,,95,,,,,,,,65,,,0,5,,,0,,,,,125,,,,,15,,,15,,,,25,,,,,,,,,
cnt1204,Queens County,2004-2008,Male,Total,260,10,,,,,,,65,,,,,,,,40,,,0,15,,,0,,,,,80,,,,,10,,,10,,,,25,,,,,,,,,
cnt1205,Annapolis County,2004-2008,Male,Total,435,15,,,,,,,85,,,,,,,,80,,,0,20,,,0,,,,,180,,,,,15,,,15,,,,30,,,,,,,,,
cnt1206,Lunenburg County,2004-2008,Male,Total,905,25,,,,,,,190,,,,,,,,145,,,0,40,,,0,,,,,360,,,,,35,,,40,,,,60,,,,,,,,,
cnt1207,Kings County,2004-2008,Male,Total,895,40,,,,,,,195,,,,,,,,140,,,0,40,,,0,,,,,335,,,,,45,,,45,,,,50,,,,,,,,,
cnt1208,Hants County,2004-2008,Male,Total,625,25,,,,,,,155,,,,,,,,115,,,0,25,,,0,,,,,200,,,,,30,,,30,,,,40,,,,,,,,,
cnt1209,Halifax County,2004-2008,Male,Total,5025,200,,,,,,,1070,,,,,,,,725,,,15,245,,,0,,,,,1940,,,,,215,,,255,,,,355,,,,,,,,,
cnt1210,Colchester County,2004-2008,Male,Total,710,25,,,,,,,195,,,,,,,,125,,,5,25,,,0,,,,,215,,,,,40,,,40,,,,40,,,,,,,,,
cnt1211,Cumberland County,2004-2008,Male,Total,640,25,,,,,,,135,,,,,,,,145,,,0,15,,,0,,,,,225,,,,,25,,,30,,,,40,,,,,,,,,
cnt1212,Pictou County,2004-2008,Male,Total,890,30,,,,,,,175,,,,,,,,140,,,0,40,,,0,,,,,375,,,,,30,,,40,,,,60,,,,,,,,,
cnt1213,Guysborough County,2004-2008,Male,Total,215,5,,,,,,,65,,,,,,,,45,,,0,5,,,0,,,,,65,,,,,10,,,10,,,,10,,,,,,,,,
cnt1214,Antigonish County,2004-2008,Male,Total,260,10,,,,,,,60,,,,,,,,35,,,0,10,,,0,,,,,105,,,,,10,,,15,,,,15,,,,,,,,,
cnt1215,Inverness County,2004-2008,Male,Total,355,15,,,,,,,95,,,,,,,,70,,,0,15,,,0,,,,,110,,,,,15,,,10,,,,25,,,,,,,,,
cnt1216,Richmond County,2004-2008,Male,Total,190,5,,,,,,,40,,,,,,,,35,,,0,5,,,0,,,,,85,,,,,5,,,5,,,,10,,,,,,,,,
cnt1217,Cape Breton County,2004-2008,Male,Total,1920,90,,,,,,,490,,,,,,,,370,,,5,40,,,0,,,,,615,,,,,95,,,85,,,,135,,,,,,,,,
cnt1218,Victoria County,2004-2008,Male,Total,155,10,,,,,,,55,,,,,,,,20,,,0,5,,,0,,,,,40,,,,,5,,,10,,,,10,,,,,,,,,
dha1,South Shore Health,2004-2008,Male,Total,1160,35,,,,,,,260,,,,,,,,185,,,5,55,,,0,,,,,445,,,,,45,,,55,,,,80,,,,,,,,,
dha2,South West Health,2004-2008,Male,Total,1140,40,,,,,,,255,,,,,,,,200,,,5,25,,,0,,,,,435,,,,,50,,,55,,,,75,,,,,,,,,
dha3,Annapolis Valley Health,2004-2008,Male,Total,1330,60,,,,,,,280,,,,,,,,220,,,0,55,,,0,,,,,515,,,,,60,,,60,,,,80,,,,,,,,,
dha4,Colchester East Hants Health Authority,2004-2008,Male,Total,1000,35,,,,,,,270,,,,,,,,180,,,5,40,,,0,,,,,305,,,,,55,,,50,,,,60,,,,,,,,,
dha5,Cumberland Health Authority,2004-2008,Male,Total,640,25,,,,,,,135,,,,,,,,145,,,0,15,,,0,,,,,225,,,,,25,,,30,,,,40,,,,,,,,,
dha6,Pictou County Health Authority,2004-2008,Male,Total,890,30,,,,,,,175,,,,,,,,140,,,0,40,,,0,,,,,375,,,,,30,,,40,,,,60,,,,,,,,,
dha7,Guysborough Antigonish Strait Health Authority,2004-2008,Male,Total,800,30,,,,,,,205,,,,,,,,135,,,0,25,,,0,,,,,300,,,,,30,,,30,,,,50,,,,,,,,,
dha8,Cape Breton District Health Authority,2004-2008,Male,Total,2290,110,,,,,,,595,,,,,,,,440,,,5,55,,,0,,,,,720,,,,,110,,,100,,,,155,,,,,,,,,
