ID,ComID,Geogname,Year,DataGroup1,DataGroup2,DataGroup3,All Cancers,Head and Neck,Lip,Tongue,"Mouth, Other",Pharynx and Tonsil,Paranasal Sinuses,Larynx,Gastro - Intestinal,Esophagus,Stomach,Small Bowel,Colon and Rectum,Liver and Biliary Tract,Pancreas,Peritoneum and GI Unspecified,Respiratory,"Lung,Trachea and Bronchus","Mediastinum, Pleura",Breast,Breast2,Skin and Melanoma,Melanoma of Skin,Other Skin,Gynecological,Cervix,Body of Uterus,Ovary,Other Female Genital,Genito - Urinary,Testis,Penis and Male Genital Unspecified,Bladder,"Kidney, Ureter and Other Urinary",Lymphomas,Non-Hodgkin's Lymphoma,Hodgkin's Lymphoma,Hematologic,Multiple Myeloma,Leukemia,Miscellaneous Proliferative,Other,Eye and Lacrimal Gland,Brain,"Meninges, Spinal Cord and other CNS",Thyroid,Other Endocrine,Bone and Connective Tissue,Other and Ill Defined Sites,Unknown Primary,Prostate
203,cnt1212,Pictou County,2003,Female,65 -74,Number,120,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,45,0,0,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
204,cnt1212,Pictou County,2003,Female,75 +,Number,385,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,65,0,0,85,0,5,0,0,35,0,0,0,0,20,0,0,0,0,10,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0
205,cnt1212,Pictou County,2003,Female,Total,Number,665,10,0,0,0,0,0,0,135,0,0,0,0,0,0,0,105,0,0,180,0,25,0,0,80,0,0,0,0,30,0,0,0,0,25,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0
206,cnt1212,Pictou County,2003,Male,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,cnt1212,Pictou County,2003,Male,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
208,cnt1212,Pictou County,2003,Male,35 - 64,Number,95,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
209,cnt1212,Pictou County,2003,Male,65 -74,Number,145,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
210,cnt1212,Pictou County,2003,Male,75 +,Number,480,15,0,0,0,0,0,0,110,0,0,0,0,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,200,0,0,0,0,10,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0
211,cnt1212,Pictou County,2003,Male,Total,Number,735,25,0,0,0,0,0,0,160,0,0,0,0,0,0,0,135,0,0,0,0,20,0,0,0,0,0,0,0,280,0,0,0,0,25,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0
212,cnt1212,Pictou County,2003,Total,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
213,cnt1212,Pictou County,2003,Total,20 - 34,Number,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
214,cnt1212,Pictou County,2003,Total,35 - 64,Number,235,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,50,0,15,0,0,20,0,0,0,0,30,0,0,0,0,10,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0
215,cnt1212,Pictou County,2003,Total,65 -74,Number,265,5,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,0,0,45,0,5,0,0,15,0,0,0,0,60,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
216,cnt1212,Pictou County,2003,Total,75 +,Number,870,20,0,0,0,0,0,0,210,0,0,0,0,0,0,0,155,0,0,85,0,15,0,0,35,0,0,0,0,220,0,0,0,0,20,0,0,40,0,0,0,60,0,0,0,0,0,0,0,0,0
217,cnt1212,Pictou County,2003,Total,Total,Number,1400,35,0,0,0,0,0,0,295,0,0,0,0,0,0,0,240,0,0,180,0,45,0,0,80,0,0,0,0,310,0,0,0,0,50,0,0,65,0,0,0,105,0,0,0,0,0,0,0,0,0
218,cnt1213,Guysborough County,2003,Female,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,cnt1213,Guysborough County,2003,Female,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,cnt1213,Guysborough County,2003,Female,35 - 64,Number,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,cnt1213,Guysborough County,2003,Female,65 -74,Number,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,cnt1213,Guysborough County,2003,Female,75 +,Number,90,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
223,cnt1213,Guysborough County,2003,Female,Total,Number,145,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,25,0,0,40,0,5,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
224,cnt1213,Guysborough County,2003,Male,0 - 19,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,cnt1213,Guysborough County,2003,Male,20 - 34,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,cnt1213,Guysborough County,2003,Male,35 - 64,Number,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
227,cnt1213,Guysborough County,2003,Male,65 -74,Number,40,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,cnt1213,Guysborough County,2003,Male,75 +,Number,120,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,40,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
229,cnt1213,Guysborough County,2003,Male,Total,Number,180,15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,60,0,0,0,0,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
230,cnt1213,Guysborough County,2003,Total,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,cnt1213,Guysborough County,2003,Total,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,cnt1213,Guysborough County,2003,Total,35 - 64,Number,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
233,cnt1213,Guysborough County,2003,Total,65 -74,Number,65,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,10,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
234,cnt1213,Guysborough County,2003,Total,75 +,Number,210,10,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,0,0,20,0,5,0,0,5,0,0,0,0,45,0,0,0,0,5,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
235,cnt1213,Guysborough County,2003,Total,Total,Number,325,20,0,0,0,0,0,0,70,0,0,0,0,0,0,0,60,0,0,40,0,5,0,0,15,0,0,0,0,60,0,0,0,0,10,0,0,15,0,0,0,30,0,0,0,0,0,0,0,0,0
236,cnt1214,Antigonish County,2003,Female,0 - 19,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,cnt1214,Antigonish County,2003,Female,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,cnt1214,Antigonish County,2003,Female,35 - 64,Number,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
239,cnt1214,Antigonish County,2003,Female,65 -74,Number,45,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,20,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,cnt1214,Antigonish County,2003,Female,75 +,Number,120,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,25,0,5,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
241,cnt1214,Antigonish County,2003,Female,Total,Number,210,5,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,0,0,65,0,5,0,0,20,0,0,0,0,10,0,0,0,0,10,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
242,cnt1214,Antigonish County,2003,Male,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,cnt1214,Antigonish County,2003,Male,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,cnt1214,Antigonish County,2003,Male,35 - 64,Number,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
245,cnt1214,Antigonish County,2003,Male,65 -74,Number,60,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,cnt1214,Antigonish County,2003,Male,75 +,Number,190,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,75,0,0,0,0,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
247,cnt1214,Antigonish County,2003,Male,Total,Number,295,10,0,0,0,0,0,0,70,0,0,0,0,0,0,0,45,0,0,0,0,10,0,0,0,0,0,0,0,115,0,0,0,0,15,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
248,cnt1214,Antigonish County,2003,Total,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,cnt1214,Antigonish County,2003,Total,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,cnt1214,Antigonish County,2003,Total,35 - 64,Number,75,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,20,0,5,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
251,cnt1214,Antigonish County,2003,Total,65 -74,Number,105,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,20,0,5,0,0,10,0,0,0,0,30,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
252,cnt1214,Antigonish County,2003,Total,75 +,Number,315,10,0,0,0,0,0,0,85,0,0,0,0,0,0,0,55,0,0,25,0,5,0,0,10,0,0,0,0,80,0,0,0,0,10,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0
253,cnt1214,Antigonish County,2003,Total,Total,Number,505,15,0,0,0,0,0,0,115,0,0,0,0,0,0,0,75,0,0,65,0,20,0,0,20,0,0,0,0,125,0,0,0,0,25,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0
254,cnt1215,Inverness County,2003,Female,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,cnt1215,Inverness County,2003,Female,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,cnt1215,Inverness County,2003,Female,35 - 64,Number,50,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,15,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,cnt1215,Inverness County,2003,Female,65 -74,Number,55,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
258,cnt1215,Inverness County,2003,Female,75 +,Number,175,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,0,0,35,0,5,0,0,20,0,0,0,0,20,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
259,cnt1215,Inverness County,2003,Female,Total,Number,290,5,0,0,0,0,0,0,60,0,0,0,0,0,0,0,45,0,0,70,0,10,0,0,35,0,0,0,0,25,0,0,0,0,10,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
260,cnt1215,Inverness County,2003,Male,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,cnt1215,Inverness County,2003,Male,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,cnt1215,Inverness County,2003,Male,35 - 64,Number,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
263,cnt1215,Inverness County,2003,Male,65 -74,Number,80,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,cnt1215,Inverness County,2003,Male,75 +,Number,215,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,5,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
265,cnt1215,Inverness County,2003,Male,Total,Number,335,15,0,0,0,0,0,0,70,0,0,0,0,0,0,0,75,0,0,0,0,10,0,0,0,0,0,0,0,130,0,0,0,0,5,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
266,cnt1215,Inverness County,2003,Total,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
267,cnt1215,Inverness County,2003,Total,20 - 34,Number,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,cnt1215,Inverness County,2003,Total,35 - 64,Number,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,15,0,10,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
269,cnt1215,Inverness County,2003,Total,65 -74,Number,135,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,35,0,0,15,0,5,0,0,5,0,0,0,0,30,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
270,cnt1215,Inverness County,2003,Total,75 +,Number,390,10,0,0,0,0,0,0,85,0,0,0,0,0,0,0,80,0,0,35,0,10,0,0,20,0,0,0,0,110,0,0,0,0,10,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
271,cnt1215,Inverness County,2003,Total,Total,Number,625,20,0,0,0,0,0,0,130,0,0,0,0,0,0,0,125,0,0,70,0,20,0,0,35,0,0,0,0,155,0,0,0,0,20,0,0,25,0,0,0,35,0,0,0,0,0,0,0,0,0
272,cnt1216,Richmond County,2003,Female,0 - 19,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,cnt1216,Richmond County,2003,Female,20 - 34,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,cnt1216,Richmond County,2003,Female,35 - 64,Number,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,cnt1216,Richmond County,2003,Female,65 -74,Number,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,cnt1216,Richmond County,2003,Female,75 +,Number,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,15,0,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
277,cnt1216,Richmond County,2003,Female,Total,Number,140,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,15,0,0,40,0,5,0,0,15,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
278,cnt1216,Richmond County,2003,Male,0 - 19,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,cnt1216,Richmond County,2003,Male,20 - 34,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,cnt1216,Richmond County,2003,Male,35 - 64,Number,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,cnt1216,Richmond County,2003,Male,65 -74,Number,40,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,cnt1216,Richmond County,2003,Male,75 +,Number,155,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
283,cnt1216,Richmond County,2003,Male,Total,Number,205,10,0,0,0,0,0,0,55,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,0,0,0,0,0,80,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
284,cnt1216,Richmond County,2003,Total,0 - 19,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,cnt1216,Richmond County,2003,Total,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,cnt1216,Richmond County,2003,Total,35 - 64,Number,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,cnt1216,Richmond County,2003,Total,65 -74,Number,60,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
288,cnt1216,Richmond County,2003,Total,75 +,Number,230,10,0,0,0,0,0,0,65,0,0,0,0,0,0,0,35,0,0,15,0,5,0,0,10,0,0,0,0,60,0,0,0,0,10,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0
289,cnt1216,Richmond County,2003,Total,Total,Number,345,15,0,0,0,0,0,0,80,0,0,0,0,0,0,0,50,0,0,40,0,10,0,0,15,0,0,0,0,85,0,0,0,0,15,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0
290,cnt1217,Cape Breton County,2003,Female,0 - 19,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
291,cnt1217,Cape Breton County,2003,Female,20 - 34,Number,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
292,cnt1217,Cape Breton County,2003,Female,35 - 64,Number,330,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,0,0,120,0,15,0,0,60,0,0,0,0,10,0,0,0,0,15,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0
293,cnt1217,Cape Breton County,2003,Female,65 -74,Number,290,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,50,0,0,100,0,5,0,0,45,0,0,0,0,10,0,0,0,0,10,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0
294,cnt1217,Cape Breton County,2003,Female,75 +,Number,995,20,0,0,0,0,0,0,275,0,0,0,0,0,0,0,170,0,0,225,0,10,0,0,100,0,0,0,0,60,0,0,0,0,20,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,0
295,cnt1217,Cape Breton County,2003,Female,Total,Number,1660,35,0,0,0,0,0,0,370,0,0,0,0,0,0,0,250,0,0,450,0,30,0,0,215,0,0,0,0,80,0,0,0,0,55,0,0,60,0,0,0,125,0,0,0,0,0,0,0,0,0
296,cnt1217,Cape Breton County,2003,Male,0 - 19,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
297,cnt1217,Cape Breton County,2003,Male,20 - 34,Number,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
298,cnt1217,Cape Breton County,2003,Male,35 - 64,Number,215,20,0,0,0,0,0,0,55,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,45,0,0,0,0,20,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
299,cnt1217,Cape Breton County,2003,Male,65 -74,Number,380,30,0,0,0,0,0,0,110,0,0,0,0,0,0,0,85,0,0,0,0,10,0,0,0,0,0,0,0,95,0,0,0,0,10,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0
300,cnt1217,Cape Breton County,2003,Male,75 +,Number,1080,45,0,0,0,0,0,0,300,0,0,0,0,0,0,0,245,0,0,5,0,20,0,0,0,0,0,0,0,325,0,0,0,0,35,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,0
301,cnt1217,Cape Breton County,2003,Male,Total,Number,1710,100,0,0,0,0,0,0,465,0,0,0,0,0,0,0,360,0,0,5,0,40,0,0,0,0,0,0,0,475,0,0,0,0,70,0,0,85,0,0,0,120,0,0,0,0,0,0,0,0,0
302,cnt1217,Cape Breton County,2003,Total,0 - 19,Number,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
303,cnt1217,Cape Breton County,2003,Total,20 - 34,Number,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
304,cnt1217,Cape Breton County,2003,Total,35 - 64,Number,545,25,0,0,0,0,0,0,105,0,0,0,0,0,0,0,55,0,0,120,0,25,0,0,60,0,0,0,0,55,0,0,0,0,35,0,0,25,0,0,0,40,0,0,0,0,0,0,0,0,0
305,cnt1217,Cape Breton County,2003,Total,65 -74,Number,670,40,0,0,0,0,0,0,155,0,0,0,0,0,0,0,130,0,0,100,0,15,0,0,45,0,0,0,0,105,0,0,0,0,20,0,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0
306,cnt1217,Cape Breton County,2003,Total,75 +,Number,2075,65,0,0,0,0,0,0,570,0,0,0,0,0,0,0,415,0,0,230,0,30,0,0,100,0,0,0,0,385,0,0,0,0,55,0,0,90,0,0,0,135,0,0,0,0,0,0,0,0,0
307,cnt1217,Cape Breton County,2003,Total,Total,Number,3370,135,0,0,0,0,0,0,835,0,0,0,0,0,0,0,605,0,0,455,0,70,0,0,215,0,0,0,0,555,0,0,0,0,125,0,0,145,0,0,0,240,0,0,0,0,0,0,0,0,0
